user_id,username,display_name,follower_count,following_count
36586534,tw_36586534,Twitter 36586534,0,2
21122950,tw_21122950,Twitter 21122950,11,28
256286568,tw_56286568,Twitter 56286568,15,1
33035636,tw_33035636,Twitter 33035636,3,8
70600914,tw_70600914,Twitter 70600914,4,8
273197054,tw_73197054,Twitter 73197054,4,1
20471349,tw_20471349,Twitter 20471349,56,63
326844718,tw_26844718,Twitter 26844718,10,1
31477674,tw_31477674,Twitter 31477674,23,19
15463671,tw_15463671,Twitter 15463671,19,9
59877557,tw_59877557,Twitter 59877557,17,63
382111375,tw_82111375,Twitter 82111375,1,0
388421804,tw_88421804,Twitter 88421804,18,3
5992502,tw_5992502,Twitter 5992502,17,14
487367041,tw_87367041,Twitter 87367041,1,11
233909647,tw_33909647,Twitter 33909647,4,16
18907865,tw_18907865,Twitter 18907865,20,26
40204661,tw_40204661,Twitter 40204661,1,0
41226089,tw_41226089,Twitter 41226089,30,50
111518916,tw_11518916,Twitter 11518916,11,10
7092102,tw_7092102,Twitter 7092102,88,59
15110431,tw_15110431,Twitter 15110431,49,0
16890261,tw_16890261,Twitter 16890261,16,61
285181530,tw_85181530,Twitter 85181530,4,9
795536,tw_795536,Twitter 795536,7,7
40101400,tw_40101400,Twitter 40101400,5,1
56511635,tw_56511635,Twitter 56511635,28,30
212018296,tw_12018296,Twitter 12018296,13,12
138072063,tw_38072063,Twitter 38072063,10,51
30204310,tw_30204310,Twitter 30204310,1,2
378862802,tw_78862802,Twitter 78862802,1,11
225488317,tw_25488317,Twitter 25488317,8,13
131490551,tw_31490551,Twitter 31490551,28,29
17759701,tw_17759701,Twitter 17759701,7,20
44114848,tw_44114848,Twitter 44114848,2,9
102895166,tw_02895166,Twitter 02895166,8,0
273504184,tw_73504184,Twitter 73504184,0,1
276706356,tw_76706356,Twitter 76706356,83,89
20880546,tw_20880546,Twitter 20880546,52,48
189875309,tw_89875309,Twitter 89875309,20,17
189898898,tw_89898898,Twitter 89898898,75,78
140628086,tw_40628086,Twitter 40628086,5,7
111280097,tw_11280097,Twitter 11280097,28,20
30486243,tw_30486243,Twitter 30486243,11,9
164880154,tw_64880154,Twitter 64880154,8,13
9921142,tw_9921142,Twitter 9921142,41,36
14484504,tw_14484504,Twitter 14484504,8,6
362626342,tw_62626342,Twitter 62626342,40,84
40071081,tw_40071081,Twitter 40071081,26,32
290769740,tw_90769740,Twitter 90769740,2,9
6463,tw_6463,Twitter 6463,3,1
115313263,tw_15313263,Twitter 15313263,41,48
15143478,tw_15143478,Twitter 15143478,31,8
403470518,tw_03470518,Twitter 03470518,0,1
247637481,tw_47637481,Twitter 47637481,7,3
23152989,tw_23152989,Twitter 23152989,1,2
1049981,tw_1049981,Twitter 1049981,19,30
27091468,tw_27091468,Twitter 27091468,33,3
57261575,tw_57261575,Twitter 57261575,14,6
14311802,tw_14311802,Twitter 14311802,5,44
10776252,tw_10776252,Twitter 10776252,1,1
166905249,tw_66905249,Twitter 66905249,36,15
123879425,tw_23879425,Twitter 23879425,15,36
80335807,tw_80335807,Twitter 80335807,6,12
31317273,tw_31317273,Twitter 31317273,5,3
16150760,tw_16150760,Twitter 16150760,5,3
34373923,tw_34373923,Twitter 34373923,47,56
19279990,tw_19279990,Twitter 19279990,23,8
41716273,tw_41716273,Twitter 41716273,5,2
11926442,tw_11926442,Twitter 11926442,0,4
45629136,tw_45629136,Twitter 45629136,32,24
14190551,tw_14190551,Twitter 14190551,25,18
18746273,tw_18746273,Twitter 18746273,9,4
16565797,tw_16565797,Twitter 16565797,2,1
25971349,tw_25971349,Twitter 25971349,20,37
16813989,tw_16813989,Twitter 16813989,4,19
93714983,tw_93714983,Twitter 93714983,20,27
85716069,tw_85716069,Twitter 85716069,48,36
310232962,tw_10232962,Twitter 10232962,6,16
335678635,tw_35678635,Twitter 35678635,1,1
40364293,tw_40364293,Twitter 40364293,1,0
16414022,tw_16414022,Twitter 16414022,6,9
23390284,tw_23390284,Twitter 23390284,7,10
16139649,tw_16139649,Twitter 16139649,27,13
408060505,tw_08060505,Twitter 08060505,10,17
523340129,tw_23340129,Twitter 23340129,3,2
19649303,tw_19649303,Twitter 19649303,3,7
132834166,tw_32834166,Twitter 32834166,13,25
246480730,tw_46480730,Twitter 46480730,1,9
3462421,tw_3462421,Twitter 3462421,17,12
26033281,tw_26033281,Twitter 26033281,12,13
525208028,tw_25208028,Twitter 25208028,20,20
26577893,tw_26577893,Twitter 26577893,1,0
10350,tw_10350,Twitter 10350,49,28
260705759,tw_60705759,Twitter 60705759,9,7
261278737,tw_61278737,Twitter 61278737,4,23
15907720,tw_15907720,Twitter 15907720,17,12
12321512,tw_12321512,Twitter 12321512,22,54
18713254,tw_18713254,Twitter 18713254,51,18
106637102,tw_06637102,Twitter 06637102,8,2
179138862,tw_79138862,Twitter 79138862,6,17
225444667,tw_25444667,Twitter 25444667,68,61
190822461,tw_90822461,Twitter 90822461,10,26
324546502,tw_24546502,Twitter 24546502,4,15
17719233,tw_17719233,Twitter 17719233,6,2
119659524,tw_19659524,Twitter 19659524,21,11
18130749,tw_18130749,Twitter 18130749,24,6
158526208,tw_58526208,Twitter 58526208,4,9
19230869,tw_19230869,Twitter 19230869,1,7
60352468,tw_60352468,Twitter 60352468,8,6
25835874,tw_25835874,Twitter 25835874,1,3
186212304,tw_86212304,Twitter 86212304,14,38
18951737,tw_18951737,Twitter 18951737,45,11
21004979,tw_21004979,Twitter 21004979,7,7
19575977,tw_19575977,Twitter 19575977,3,6
154915258,tw_54915258,Twitter 54915258,5,10
59624844,tw_59624844,Twitter 59624844,77,17
21179815,tw_21179815,Twitter 21179815,17,0
20196258,tw_20196258,Twitter 20196258,21,11
341849215,tw_41849215,Twitter 41849215,2,3
115525090,tw_15525090,Twitter 15525090,3,20
88476558,tw_88476558,Twitter 88476558,6,10
209941312,tw_09941312,Twitter 09941312,4,13
520027894,tw_20027894,Twitter 20027894,15,0
19032706,tw_19032706,Twitter 19032706,0,1
61598133,tw_61598133,Twitter 61598133,42,63
19049747,tw_19049747,Twitter 19049747,23,38
6207392,tw_6207392,Twitter 6207392,4,5
222411742,tw_22411742,Twitter 22411742,17,28
272173354,tw_72173354,Twitter 72173354,5,3
21548772,tw_21548772,Twitter 21548772,36,5
254792310,tw_54792310,Twitter 54792310,3,1
10641722,tw_10641722,Twitter 10641722,1,2
268955147,tw_68955147,Twitter 68955147,9,17
48485771,tw_48485771,Twitter 48485771,82,51
157165662,tw_57165662,Twitter 57165662,6,11
88501703,tw_88501703,Twitter 88501703,15,46
308522948,tw_08522948,Twitter 08522948,6,14
9973842,tw_9973842,Twitter 9973842,35,28
14241468,tw_14241468,Twitter 14241468,6,1
104354609,tw_04354609,Twitter 04354609,9,0
44057760,tw_44057760,Twitter 44057760,6,6
16876667,tw_16876667,Twitter 16876667,23,20
5442012,tw_5442012,Twitter 5442012,107,126
203783262,tw_03783262,Twitter 03783262,10,13
14165096,tw_14165096,Twitter 14165096,19,39
25341018,tw_25341018,Twitter 25341018,6,20
20726422,tw_20726422,Twitter 20726422,4,7
21697211,tw_21697211,Twitter 21697211,2,9
17759158,tw_17759158,Twitter 17759158,53,13
17105214,tw_17105214,Twitter 17105214,41,32
19383317,tw_19383317,Twitter 19383317,21,11
26033920,tw_26033920,Twitter 26033920,12,9
63026295,tw_63026295,Twitter 63026295,10,33
15179353,tw_15179353,Twitter 15179353,0,1
63808966,tw_63808966,Twitter 63808966,29,18
363925204,tw_63925204,Twitter 63925204,0,1
243370113,tw_43370113,Twitter 43370113,13,16
280629993,tw_80629993,Twitter 80629993,35,27
126042901,tw_26042901,Twitter 26042901,17,23
246347170,tw_46347170,Twitter 46347170,0,15
193059216,tw_93059216,Twitter 93059216,30,14
15428397,tw_15428397,Twitter 15428397,16,4
257549385,tw_57549385,Twitter 57549385,5,6
382560919,tw_82560919,Twitter 82560919,37,38
107519281,tw_07519281,Twitter 07519281,12,21
35701370,tw_35701370,Twitter 35701370,1,14
22440364,tw_22440364,Twitter 22440364,42,7
157218534,tw_57218534,Twitter 57218534,15,3
25495625,tw_25495625,Twitter 25495625,14,16
51945284,tw_51945284,Twitter 51945284,14,5
433095950,tw_33095950,Twitter 33095950,8,0
46209291,tw_46209291,Twitter 46209291,90,91
1034621,tw_1034621,Twitter 1034621,2,3
29247964,tw_29247964,Twitter 29247964,72,27
375317198,tw_75317198,Twitter 75317198,19,52
18581803,tw_18581803,Twitter 18581803,35,77
42634830,tw_42634830,Twitter 42634830,19,9
115221382,tw_15221382,Twitter 15221382,14,23
187773078,tw_87773078,Twitter 87773078,105,66
47799910,tw_47799910,Twitter 47799910,5,6
130357109,tw_30357109,Twitter 30357109,3,8
126703239,tw_26703239,Twitter 26703239,1,20
243902744,tw_43902744,Twitter 43902744,13,21
41381391,tw_41381391,Twitter 41381391,3,0
28125177,tw_28125177,Twitter 28125177,8,3
208442526,tw_08442526,Twitter 08442526,23,23
1183041,tw_1183041,Twitter 1183041,83,19
14144060,tw_14144060,Twitter 14144060,1,3
9275742,tw_9275742,Twitter 9275742,26,26
6572452,tw_6572452,Twitter 6572452,6,9
140620887,tw_40620887,Twitter 40620887,0,5
18518096,tw_18518096,Twitter 18518096,12,6
18758940,tw_18758940,Twitter 18758940,10,6
23865382,tw_23865382,Twitter 23865382,8,10
405323682,tw_05323682,Twitter 05323682,47,13
377723508,tw_77723508,Twitter 77723508,4,5
37710752,tw_37710752,Twitter 37710752,30,1
315338495,tw_15338495,Twitter 15338495,39,45
378603319,tw_78603319,Twitter 78603319,4,2
35827764,tw_35827764,Twitter 35827764,1,4
18091925,tw_18091925,Twitter 18091925,6,9
28133097,tw_28133097,Twitter 28133097,10,10
15859033,tw_15859033,Twitter 15859033,38,41
270931952,tw_70931952,Twitter 70931952,5,0
15134782,tw_15134782,Twitter 15134782,33,19
9952802,tw_9952802,Twitter 9952802,34,27
14994465,tw_14994465,Twitter 14994465,11,9
423745970,tw_23745970,Twitter 23745970,4,6
21808052,tw_21808052,Twitter 21808052,4,11
448754463,tw_48754463,Twitter 48754463,2,2
84875272,tw_84875272,Twitter 84875272,3,0
17489246,tw_17489246,Twitter 17489246,0,1
26858764,tw_26858764,Twitter 26858764,39,35
75260121,tw_75260121,Twitter 75260121,1,7
131014445,tw_31014445,Twitter 31014445,1,48
114729566,tw_14729566,Twitter 14729566,39,5
286012612,tw_86012612,Twitter 86012612,22,11
87652742,tw_87652742,Twitter 87652742,3,8
14399483,tw_14399483,Twitter 14399483,26,25
44615250,tw_44615250,Twitter 44615250,4,2
215824411,tw_15824411,Twitter 15824411,7,5
51263592,tw_51263592,Twitter 51263592,7,5
122439303,tw_22439303,Twitter 22439303,11,12
16799897,tw_16799897,Twitter 16799897,36,19
14497313,tw_14497313,Twitter 14497313,9,19
178804881,tw_78804881,Twitter 78804881,16,14
244719623,tw_44719623,Twitter 44719623,6,3
15665127,tw_15665127,Twitter 15665127,41,29
237073199,tw_37073199,Twitter 37073199,9,10
174706851,tw_74706851,Twitter 74706851,9,13
14796276,tw_14796276,Twitter 14796276,3,3
80976653,tw_80976653,Twitter 80976653,10,10
19802879,tw_19802879,Twitter 19802879,62,36
32387419,tw_32387419,Twitter 32387419,25,0
31457243,tw_31457243,Twitter 31457243,10,2
5515802,tw_5515802,Twitter 5515802,29,39
90574845,tw_90574845,Twitter 90574845,0,7
175624200,tw_75624200,Twitter 75624200,34,5
201831678,tw_01831678,Twitter 01831678,14,19
21879024,tw_21879024,Twitter 21879024,14,11
309765553,tw_09765553,Twitter 09765553,4,8
422253889,tw_22253889,Twitter 22253889,30,31
356447837,tw_56447837,Twitter 56447837,35,46
43196716,tw_43196716,Twitter 43196716,10,11
141368711,tw_41368711,Twitter 41368711,4,10
157652825,tw_57652825,Twitter 57652825,21,7
46160165,tw_46160165,Twitter 46160165,10,5
188864694,tw_88864694,Twitter 88864694,2,5
15661911,tw_15661911,Twitter 15661911,24,14
514550692,tw_14550692,Twitter 14550692,2,9
143036737,tw_43036737,Twitter 43036737,2,5
222261763,tw_22261763,Twitter 22261763,52,78
24117694,tw_24117694,Twitter 24117694,22,19
18462157,tw_18462157,Twitter 18462157,24,29
28960709,tw_28960709,Twitter 28960709,29,16
166214735,tw_66214735,Twitter 66214735,26,41
27522326,tw_27522326,Twitter 27522326,5,18
548631386,tw_48631386,Twitter 48631386,17,16
11214332,tw_11214332,Twitter 11214332,15,4
129267848,tw_29267848,Twitter 29267848,10,15
459322380,tw_59322380,Twitter 59322380,2,0
10733192,tw_10733192,Twitter 10733192,5,1
188108667,tw_88108667,Twitter 88108667,34,61
85713602,tw_85713602,Twitter 85713602,27,0
39348006,tw_39348006,Twitter 39348006,5,0
41262929,tw_41262929,Twitter 41262929,16,0
2752851,tw_2752851,Twitter 2752851,11,43
7264292,tw_7264292,Twitter 7264292,1,2
188614087,tw_88614087,Twitter 88614087,9,25
103467620,tw_03467620,Twitter 03467620,2,0
226516599,tw_26516599,Twitter 26516599,17,30
26547954,tw_26547954,Twitter 26547954,5,1
90420314,tw_90420314,Twitter 90420314,30,6
9486332,tw_9486332,Twitter 9486332,4,2
383493565,tw_83493565,Twitter 83493565,10,14
60784126,tw_60784126,Twitter 60784126,6,6
73129083,tw_73129083,Twitter 73129083,12,89
17158189,tw_17158189,Twitter 17158189,7,16
23150071,tw_23150071,Twitter 23150071,7,14
2681811,tw_2681811,Twitter 2681811,2,5
319020952,tw_19020952,Twitter 19020952,15,5
358553967,tw_58553967,Twitter 58553967,22,58
14691709,tw_14691709,Twitter 14691709,17,25
20747847,tw_20747847,Twitter 20747847,89,29
823860,tw_823860,Twitter 823860,2,0
90998968,tw_90998968,Twitter 90998968,7,3
118811608,tw_18811608,Twitter 18811608,6,9
74778498,tw_74778498,Twitter 74778498,4,0
82724710,tw_82724710,Twitter 82724710,20,3
146729999,tw_46729999,Twitter 46729999,24,80
41472982,tw_41472982,Twitter 41472982,6,12
336116660,tw_36116660,Twitter 36116660,13,0
35359596,tw_35359596,Twitter 35359596,13,8
112819301,tw_12819301,Twitter 12819301,21,36
27633075,tw_27633075,Twitter 27633075,111,20
48174738,tw_48174738,Twitter 48174738,3,18
26042520,tw_26042520,Twitter 26042520,7,38
67976245,tw_67976245,Twitter 67976245,35,38
137788485,tw_37788485,Twitter 37788485,15,34
16618332,tw_16618332,Twitter 16618332,8,0
2014851,tw_2014851,Twitter 2014851,1,5
93436732,tw_93436732,Twitter 93436732,14,15
105429988,tw_05429988,Twitter 05429988,1,0
91702539,tw_91702539,Twitter 91702539,7,9
258568696,tw_58568696,Twitter 58568696,2,12
139269661,tw_39269661,Twitter 39269661,1,4
123371537,tw_23371537,Twitter 23371537,10,2
300599613,tw_00599613,Twitter 00599613,41,25
159223855,tw_59223855,Twitter 59223855,28,29
21915666,tw_21915666,Twitter 21915666,46,23
8715652,tw_8715652,Twitter 8715652,2,5
30704824,tw_30704824,Twitter 30704824,102,28
52422878,tw_52422878,Twitter 52422878,4,0
529007327,tw_29007327,Twitter 29007327,23,47
31618280,tw_31618280,Twitter 31618280,23,41
333709376,tw_33709376,Twitter 33709376,29,18
60698319,tw_60698319,Twitter 60698319,6,0
10075442,tw_10075442,Twitter 10075442,17,15
63941463,tw_63941463,Twitter 63941463,4,10
17384099,tw_17384099,Twitter 17384099,53,30
281159810,tw_81159810,Twitter 81159810,34,39
83876527,tw_83876527,Twitter 83876527,29,26
14998938,tw_14998938,Twitter 14998938,5,8
34947001,tw_34947001,Twitter 34947001,66,43
131170751,tw_31170751,Twitter 31170751,1,10
109622555,tw_09622555,Twitter 09622555,6,1
169761471,tw_69761471,Twitter 69761471,1,1
191620115,tw_91620115,Twitter 91620115,11,10
64018904,tw_64018904,Twitter 64018904,6,13
18142375,tw_18142375,Twitter 18142375,26,34
239257866,tw_39257866,Twitter 39257866,1,3
222090651,tw_22090651,Twitter 22090651,7,15
19507713,tw_19507713,Twitter 19507713,42,53
6277512,tw_6277512,Twitter 6277512,9,7
50115087,tw_50115087,Twitter 50115087,15,9
444895340,tw_44895340,Twitter 44895340,8,14
109702885,tw_09702885,Twitter 09702885,67,48
21279256,tw_21279256,Twitter 21279256,53,61
33575373,tw_33575373,Twitter 33575373,14,15
110481357,tw_10481357,Twitter 10481357,20,17
326621596,tw_26621596,Twitter 26621596,21,18
84121240,tw_84121240,Twitter 84121240,10,3
41182951,tw_41182951,Twitter 41182951,33,43
6354792,tw_6354792,Twitter 6354792,7,9
3956091,tw_3956091,Twitter 3956091,11,11
43170475,tw_43170475,Twitter 43170475,47,12
433771509,tw_33771509,Twitter 33771509,15,25
149075605,tw_49075605,Twitter 49075605,0,1
120252183,tw_20252183,Twitter 20252183,11,5
43137449,tw_43137449,Twitter 43137449,5,56
792998,tw_792998,Twitter 792998,5,6
19942178,tw_19942178,Twitter 19942178,13,0
57249277,tw_57249277,Twitter 57249277,54,40
438460947,tw_38460947,Twitter 38460947,24,24
2154171,tw_2154171,Twitter 2154171,7,3
384621304,tw_84621304,Twitter 84621304,42,42
21840874,tw_21840874,Twitter 21840874,20,29
155661154,tw_55661154,Twitter 55661154,25,30
31676365,tw_31676365,Twitter 31676365,13,3
22565101,tw_22565101,Twitter 22565101,6,6
13687132,tw_13687132,Twitter 13687132,11,7
19260048,tw_19260048,Twitter 19260048,2,4
15653423,tw_15653423,Twitter 15653423,29,36
80220039,tw_80220039,Twitter 80220039,1,6
101633415,tw_01633415,Twitter 01633415,19,24
769101,tw_769101,Twitter 769101,23,14
154388877,tw_54388877,Twitter 54388877,0,1
446023451,tw_46023451,Twitter 46023451,33,38
23942354,tw_23942354,Twitter 23942354,6,6
184647530,tw_84647530,Twitter 84647530,5,1
69641958,tw_69641958,Twitter 69641958,8,10
15760917,tw_15760917,Twitter 15760917,3,5
19325406,tw_19325406,Twitter 19325406,7,15
17469289,tw_17469289,Twitter 17469289,44,25
364011878,tw_64011878,Twitter 64011878,5,16
283306479,tw_83306479,Twitter 83306479,39,74
114115460,tw_14115460,Twitter 14115460,47,27
23139845,tw_23139845,Twitter 23139845,8,36
309633527,tw_09633527,Twitter 09633527,0,1
15222083,tw_15222083,Twitter 15222083,24,21
170589047,tw_70589047,Twitter 70589047,13,7
7884642,tw_7884642,Twitter 7884642,18,0
9695312,tw_9695312,Twitter 9695312,9,3
191638793,tw_91638793,Twitter 91638793,10,29
17738564,tw_17738564,Twitter 17738564,5,10
1116721,tw_1116721,Twitter 1116721,54,47
10388632,tw_10388632,Twitter 10388632,0,1
163238842,tw_63238842,Twitter 63238842,26,20
28465635,tw_28465635,Twitter 28465635,110,69
23691649,tw_23691649,Twitter 23691649,9,4
9562052,tw_9562052,Twitter 9562052,2,6
211763229,tw_11763229,Twitter 11763229,2,9
21146135,tw_21146135,Twitter 21146135,24,11
249830707,tw_49830707,Twitter 49830707,6,28
18444530,tw_18444530,Twitter 18444530,16,18
26178743,tw_26178743,Twitter 26178743,31,36
176222605,tw_76222605,Twitter 76222605,2,0
534026234,tw_34026234,Twitter 34026234,2,0
248882821,tw_48882821,Twitter 48882821,6,7
19767193,tw_19767193,Twitter 19767193,45,41
20536157,tw_20536157,Twitter 20536157,36,6
135350393,tw_35350393,Twitter 35350393,2,4
14412605,tw_14412605,Twitter 14412605,18,11
126302054,tw_26302054,Twitter 26302054,17,15
25253084,tw_25253084,Twitter 25253084,1,1
297801196,tw_97801196,Twitter 97801196,45,53
368018677,tw_68018677,Twitter 68018677,4,0
502167306,tw_02167306,Twitter 02167306,2,1
15515919,tw_15515919,Twitter 15515919,34,3
369586333,tw_69586333,Twitter 69586333,48,28
11487372,tw_11487372,Twitter 11487372,0,2
50680206,tw_50680206,Twitter 50680206,19,30
16009851,tw_16009851,Twitter 16009851,33,74
7331262,tw_7331262,Twitter 7331262,3,0
22721166,tw_22721166,Twitter 22721166,45,29
19092788,tw_19092788,Twitter 19092788,5,4
16318671,tw_16318671,Twitter 16318671,1,5
195911896,tw_95911896,Twitter 95911896,7,12
248108296,tw_48108296,Twitter 48108296,10,15
24047612,tw_24047612,Twitter 24047612,49,26
341840097,tw_41840097,Twitter 41840097,36,68
59454817,tw_59454817,Twitter 59454817,9,20
134457542,tw_34457542,Twitter 34457542,21,20
224304689,tw_24304689,Twitter 24304689,3,5
54107218,tw_54107218,Twitter 54107218,14,20
42192966,tw_42192966,Twitter 42192966,9,6
19490867,tw_19490867,Twitter 19490867,2,0
96184837,tw_96184837,Twitter 96184837,11,37
378546078,tw_78546078,Twitter 78546078,2,12
16580226,tw_16580226,Twitter 16580226,17,19
135741105,tw_35741105,Twitter 35741105,6,3
37876253,tw_37876253,Twitter 37876253,4,2
6016612,tw_6016612,Twitter 6016612,4,5
177591671,tw_77591671,Twitter 77591671,3,9
22107142,tw_22107142,Twitter 22107142,15,16
27772095,tw_27772095,Twitter 27772095,37,12
26250338,tw_26250338,Twitter 26250338,33,37
25565646,tw_25565646,Twitter 25565646,12,15
114873228,tw_14873228,Twitter 14873228,22,14
16939148,tw_16939148,Twitter 16939148,7,3
83529586,tw_83529586,Twitter 83529586,5,0
15002367,tw_15002367,Twitter 15002367,4,2
14091091,tw_14091091,Twitter 14091091,34,22
15002416,tw_15002416,Twitter 15002416,32,3
217550112,tw_17550112,Twitter 17550112,2,4
234343491,tw_34343491,Twitter 34343491,4,0
19709742,tw_19709742,Twitter 19709742,2,1
165779466,tw_65779466,Twitter 65779466,7,4
18176066,tw_18176066,Twitter 18176066,2,5
15820660,tw_15820660,Twitter 15820660,35,41
6451962,tw_6451962,Twitter 6451962,2,2
43662236,tw_43662236,Twitter 43662236,38,54
159389185,tw_59389185,Twitter 59389185,3,3
15584619,tw_15584619,Twitter 15584619,41,75
229906813,tw_29906813,Twitter 29906813,2,12
14647570,tw_14647570,Twitter 14647570,84,41
18874097,tw_18874097,Twitter 18874097,21,16
16637198,tw_16637198,Twitter 16637198,4,3
13332922,tw_13332922,Twitter 13332922,29,20
534950693,tw_34950693,Twitter 34950693,10,15
411273721,tw_11273721,Twitter 11273721,21,38
51477206,tw_51477206,Twitter 51477206,5,7
18737731,tw_18737731,Twitter 18737731,15,8
16252002,tw_16252002,Twitter 16252002,28,24
225140058,tw_25140058,Twitter 25140058,30,45
25376226,tw_25376226,Twitter 25376226,16,60
16929349,tw_16929349,Twitter 16929349,104,17
19347370,tw_19347370,Twitter 19347370,5,5
24289021,tw_24289021,Twitter 24289021,20,59
194347664,tw_94347664,Twitter 94347664,9,15
179278975,tw_79278975,Twitter 79278975,26,14
16736535,tw_16736535,Twitter 16736535,10,8
34662645,tw_34662645,Twitter 34662645,2,18
86173523,tw_86173523,Twitter 86173523,37,38
46831674,tw_46831674,Twitter 46831674,16,15
106060171,tw_06060171,Twitter 06060171,0,11
20757640,tw_20757640,Twitter 20757640,13,13
405056781,tw_05056781,Twitter 05056781,8,0
8088112,tw_8088112,Twitter 8088112,101,10
24595743,tw_24595743,Twitter 24595743,30,4
22705686,tw_22705686,Twitter 22705686,36,35
69866192,tw_69866192,Twitter 69866192,16,44
222178782,tw_22178782,Twitter 22178782,0,7
49605349,tw_49605349,Twitter 49605349,6,0
245394117,tw_45394117,Twitter 45394117,35,48
8163442,tw_8163442,Twitter 8163442,39,16
16599695,tw_16599695,Twitter 16599695,28,37
26565946,tw_26565946,Twitter 26565946,8,0
28583197,tw_28583197,Twitter 28583197,21,19
245771566,tw_45771566,Twitter 45771566,1,3
93904918,tw_93904918,Twitter 93904918,0,3
6243662,tw_6243662,Twitter 6243662,3,4
488838920,tw_88838920,Twitter 88838920,16,19
175087260,tw_75087260,Twitter 75087260,10,11
14667274,tw_14667274,Twitter 14667274,3,0
58963156,tw_58963156,Twitter 58963156,12,31
16626187,tw_16626187,Twitter 16626187,9,14
18344173,tw_18344173,Twitter 18344173,1,2
155951259,tw_55951259,Twitter 55951259,23,29
48358776,tw_48358776,Twitter 48358776,31,64
469799060,tw_69799060,Twitter 69799060,1,5
184030707,tw_84030707,Twitter 84030707,10,10
38762773,tw_38762773,Twitter 38762773,35,37
69592091,tw_69592091,Twitter 69592091,92,57
114563370,tw_14563370,Twitter 14563370,6,59
22592948,tw_22592948,Twitter 22592948,40,7
80747364,tw_80747364,Twitter 80747364,14,0
14677919,tw_14677919,Twitter 14677919,30,4
124011468,tw_24011468,Twitter 24011468,5,5
3096071,tw_3096071,Twitter 3096071,11,12
156411211,tw_56411211,Twitter 56411211,3,0
16563442,tw_16563442,Twitter 16563442,17,15
87741382,tw_87741382,Twitter 87741382,30,6
397969051,tw_97969051,Twitter 97969051,1,3
22275457,tw_22275457,Twitter 22275457,3,3
15933910,tw_15933910,Twitter 15933910,118,83
122371074,tw_22371074,Twitter 22371074,1,3
153460275,tw_53460275,Twitter 53460275,29,9
17378488,tw_17378488,Twitter 17378488,14,50
127305588,tw_27305588,Twitter 27305588,12,0
88722311,tw_88722311,Twitter 88722311,13,14
20356401,tw_20356401,Twitter 20356401,5,1
34170312,tw_34170312,Twitter 34170312,11,15
117674417,tw_17674417,Twitter 17674417,99,7
6871812,tw_6871812,Twitter 6871812,21,19
103881407,tw_03881407,Twitter 03881407,2,4
60968196,tw_60968196,Twitter 60968196,8,1
64498671,tw_64498671,Twitter 64498671,30,41
333011515,tw_33011515,Twitter 33011515,2,3
15684633,tw_15684633,Twitter 15684633,35,26
22562425,tw_22562425,Twitter 22562425,12,21
163244270,tw_63244270,Twitter 63244270,13,14
194889318,tw_94889318,Twitter 94889318,7,0
15131310,tw_15131310,Twitter 15131310,22,19
65360193,tw_65360193,Twitter 65360193,19,0
145608536,tw_45608536,Twitter 45608536,23,3
112939321,tw_12939321,Twitter 12939321,51,57
236026868,tw_36026868,Twitter 36026868,6,34
63897116,tw_63897116,Twitter 63897116,1,1
451331227,tw_51331227,Twitter 51331227,7,10
122009091,tw_22009091,Twitter 22009091,15,2
21507738,tw_21507738,Twitter 21507738,25,35
19148708,tw_19148708,Twitter 19148708,74,92
6068612,tw_6068612,Twitter 6068612,13,13
209806777,tw_09806777,Twitter 09806777,2,7
19546942,tw_19546942,Twitter 19546942,127,79
20583098,tw_20583098,Twitter 20583098,9,9
98199847,tw_98199847,Twitter 98199847,7,5
231175831,tw_31175831,Twitter 31175831,4,5
207594668,tw_07594668,Twitter 07594668,4,4
70719737,tw_70719737,Twitter 70719737,2,21
15814534,tw_15814534,Twitter 15814534,2,0
108489590,tw_08489590,Twitter 08489590,15,5
378707542,tw_78707542,Twitter 78707542,12,5
21710527,tw_21710527,Twitter 21710527,30,27
128721580,tw_28721580,Twitter 28721580,1,2
21611239,tw_21611239,Twitter 21611239,31,10
18501326,tw_18501326,Twitter 18501326,31,26
14693823,tw_14693823,Twitter 14693823,33,4
101903164,tw_01903164,Twitter 01903164,8,4
37977732,tw_37977732,Twitter 37977732,19,13
22519352,tw_22519352,Twitter 22519352,7,6
43572786,tw_43572786,Twitter 43572786,4,3
61061751,tw_61061751,Twitter 61061751,19,17
180583413,tw_80583413,Twitter 80583413,11,0
62296905,tw_62296905,Twitter 62296905,16,24
560452336,tw_60452336,Twitter 60452336,13,6
46479217,tw_46479217,Twitter 46479217,16,7
193593048,tw_93593048,Twitter 93593048,2,6
291476217,tw_91476217,Twitter 91476217,2,0
23344817,tw_23344817,Twitter 23344817,13,17
22879012,tw_22879012,Twitter 22879012,4,5
43952326,tw_43952326,Twitter 43952326,98,37
12433902,tw_12433902,Twitter 12433902,4,3
35664799,tw_35664799,Twitter 35664799,51,40
18361967,tw_18361967,Twitter 18361967,2,1
6693562,tw_6693562,Twitter 6693562,0,1
19658826,tw_19658826,Twitter 19658826,39,27
65589378,tw_65589378,Twitter 65589378,40,36
53815969,tw_53815969,Twitter 53815969,8,6
58895957,tw_58895957,Twitter 58895957,4,6
19873504,tw_19873504,Twitter 19873504,37,32
